date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:33:04	93800/93800	---M--	200	added ('OK')	image/jpeg	etag:%226058d4b8-16e68%22	https://html.miraclestudio.design/majesty/img/themes/burger/menu_6.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/burger/menu_6.jpg	(from https://html.miraclestudio.design/majesty/index_burger.html)
15:33:04	5207/5207	---M--	200	added ('OK')	text/css	etag:%226058d4f0-1457%22	https://html.miraclestudio.design/majesty/stylesheets/themes/bakery.css	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/stylesheets/themes/bakery.css	(from https://html.miraclestudio.design/majesty/index_bakery.html)
15:33:04	197171/197171	---M--	200	added ('OK')	image/jpeg	etag:%226058d47a-30233%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_2.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_2.jpg	(from https://html.miraclestudio.design/majesty/index_burger.html)
15:33:04	127297/127297	---M--	200	added ('OK')	image/jpeg	etag:%226058d483-1f141%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_3.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_3.jpg	(from https://html.miraclestudio.design/majesty/index_burger.html)
15:33:04	63704/63704	---M--	200	added ('OK')	image/jpeg	etag:%226058d4b3-f8d8%22	https://html.miraclestudio.design/majesty/img/themes/bakery/rest.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/bakery/rest.jpg	(from https://html.miraclestudio.design/majesty/index_bakery.html)
15:33:05	112225/112225	---M--	200	added ('OK')	image/jpeg	etag:%226058d4af-1b661%22	https://html.miraclestudio.design/majesty/img/themes/bakery/intro.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/bakery/intro.jpg	(from https://html.miraclestudio.design/majesty/index_bakery.html)
15:33:05	43586/43586	---M--	200	added ('OK')	image/jpeg	etag:%226058d4af-aa42%22	https://html.miraclestudio.design/majesty/img/themes/bakery/menu_1.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/bakery/menu_1.jpg	(from https://html.miraclestudio.design/majesty/index_bakery.html)
15:33:05	57081/57081	---M--	200	added ('OK')	image/jpeg	etag:%226058d4b0-def9%22	https://html.miraclestudio.design/majesty/img/themes/bakery/menu_2.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/bakery/menu_2.jpg	(from https://html.miraclestudio.design/majesty/index_bakery.html)
15:33:05	24888/24888	---M--	200	added ('OK')	image/jpeg	etag:%226058d4b0-6138%22	https://html.miraclestudio.design/majesty/img/themes/bakery/menu_3.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/bakery/menu_3.jpg	(from https://html.miraclestudio.design/majesty/index_bakery.html)
15:33:06	235728/235728	---M--	200	added ('OK')	image/jpeg	etag:%226058d4af-398d0%22	https://html.miraclestudio.design/majesty/img/themes/bakery/diet.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/bakery/diet.jpg	(from https://html.miraclestudio.design/majesty/index_bakery.html)
15:33:06	81777/81777	---M--	200	added ('OK')	image/jpeg	etag:%226058d4b1-13f71%22	https://html.miraclestudio.design/majesty/img/themes/bakery/menu_4.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/bakery/menu_4.jpg	(from https://html.miraclestudio.design/majesty/index_bakery.html)
15:33:06	77259/77259	---M--	200	added ('OK')	image/jpeg	etag:%226058d4b2-12dcb%22	https://html.miraclestudio.design/majesty/img/themes/bakery/menu_6.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/bakery/menu_6.jpg	(from https://html.miraclestudio.design/majesty/index_bakery.html)
15:33:06	98695/98695	---M--	200	added ('OK')	image/jpeg	etag:%226058d4b1-18187%22	https://html.miraclestudio.design/majesty/img/themes/bakery/menu_5.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/bakery/menu_5.jpg	(from https://html.miraclestudio.design/majesty/index_bakery.html)
15:33:06	43694/43694	---M--	200	added ('OK')	image/jpeg	etag:%226058d4b1-aaae%22	https://html.miraclestudio.design/majesty/img/themes/bakery/menu_7.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/bakery/menu_7.jpg	(from https://html.miraclestudio.design/majesty/index_bakery.html)
15:33:06	76355/76355	---M--	200	added ('OK')	image/jpeg	etag:%226058d4b2-12a43%22	https://html.miraclestudio.design/majesty/img/themes/bakery/menu_8.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/bakery/menu_8.jpg	(from https://html.miraclestudio.design/majesty/index_bakery.html)
15:33:07	56330/56330	---M--	200	added ('OK')	image/jpeg	etag:%226058d4b3-dc0a%22	https://html.miraclestudio.design/majesty/img/themes/bakery/menu_9.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/bakery/menu_9.jpg	(from https://html.miraclestudio.design/majesty/index_bakery.html)
15:33:07	63016/63016	---M--	200	added ('OK')	image/jpeg	etag:%226058d4b0-f628%22	https://html.miraclestudio.design/majesty/img/themes/bakery/menu_10.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/bakery/menu_10.jpg	(from https://html.miraclestudio.design/majesty/index_bakery.html)
15:33:07	145002/145002	---M--	200	added ('OK')	image/png	etag:%226058d4af-2366a%22	https://html.miraclestudio.design/majesty/img/themes/bakery/img.png	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/bakery/img.png	(from https://html.miraclestudio.design/majesty/index_bakery.html)
15:33:08	5207/5207	---M--	200	added ('OK')	text/css	etag:%226058d4f0-1457%22	https://html.miraclestudio.design/majesty/stylesheets/themes/cafe.css	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/stylesheets/themes/cafe.css	(from https://html.miraclestudio.design/majesty/index_cafe.html)
15:33:08	38080/38080	---M--	200	added ('OK')	image/jpeg	etag:%226058d4c0-94c0%22	https://html.miraclestudio.design/majesty/img/themes/cafe/Left-Image.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/cafe/Left-Image.jpg	(from https://html.miraclestudio.design/majesty/index_cafe.html)
15:33:09	45632/45632	---M--	200	added ('OK')	image/jpeg	etag:%226058d4c0-b240%22	https://html.miraclestudio.design/majesty/img/themes/cafe/right-image.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/cafe/right-image.jpg	(from https://html.miraclestudio.design/majesty/index_cafe.html)
15:33:09	137888/137888	---M--	200	added ('OK')	image/jpeg	etag:%226058d4c1-21aa0%22	https://html.miraclestudio.design/majesty/img/themes/cafe/espresso.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/cafe/espresso.jpg	(from https://html.miraclestudio.design/majesty/index_cafe.html)
15:33:09	74934/74934	---M--	200	added ('OK')	image/jpeg	etag:%226058d4be-124b6%22	https://html.miraclestudio.design/majesty/img/themes/cafe/1.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/cafe/1.jpg	(from https://html.miraclestudio.design/majesty/index_cafe.html)
15:33:09	40246/40246	---M--	200	added ('OK')	image/jpeg	etag:%226058d4be-9d36%22	https://html.miraclestudio.design/majesty/img/themes/cafe/2.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/cafe/2.jpg	(from https://html.miraclestudio.design/majesty/index_cafe.html)
15:33:09	772686/772686	---M--	200	added ('OK')	image/jpeg	etag:%226058d48f-bca4e%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_9.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_9.jpg	(from https://html.miraclestudio.design/majesty/index_bakery.html)
15:33:09	57853/57853	---M--	200	added ('OK')	image/jpeg	etag:%226058d4be-e1fd%22	https://html.miraclestudio.design/majesty/img/themes/cafe/3.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/cafe/3.jpg	(from https://html.miraclestudio.design/majesty/index_cafe.html)
15:33:09	563011/563011	---M--	200	added ('OK')	image/jpeg	etag:%226058d48a-89743%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_8.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_8.jpg	(from https://html.miraclestudio.design/majesty/index_bakery.html)
15:33:09	31473/31473	---M--	200	added ('OK')	image/jpeg	etag:%226058d4be-7af1%22	https://html.miraclestudio.design/majesty/img/themes/cafe/4.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/cafe/4.jpg	(from https://html.miraclestudio.design/majesty/index_cafe.html)
15:33:10	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22ce6-5e19ea69cb9cf%22	https://html.miraclestudio.design/majesty/menu_tabs	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/menu_tabs	(from https://html.miraclestudio.design/majesty/index_cafe.html)
15:33:10	29700/29700	---M--	200	added ('OK')	image/jpeg	etag:%226058d4bf-7404%22	https://html.miraclestudio.design/majesty/img/themes/cafe/5.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/cafe/5.jpg	(from https://html.miraclestudio.design/majesty/index_cafe.html)
15:33:10	20463/20463	---M--	200	added ('OK')	image/jpeg	etag:%226058d4bf-4fef%22	https://html.miraclestudio.design/majesty/img/themes/cafe/6.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/cafe/6.jpg	(from https://html.miraclestudio.design/majesty/index_cafe.html)
15:33:10	26190/26190	---M--	200	added ('OK')	image/jpeg	etag:%226058d4bf-664e%22	https://html.miraclestudio.design/majesty/img/themes/cafe/7.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/cafe/7.jpg	(from https://html.miraclestudio.design/majesty/index_cafe.html)
15:33:11	38855/38855	---M--	200	added ('OK')	image/jpeg	etag:%226058d4bf-97c7%22	https://html.miraclestudio.design/majesty/img/themes/cafe/8.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/cafe/8.jpg	(from https://html.miraclestudio.design/majesty/index_cafe.html)
15:33:11	40795/40795	---M--	200	added ('OK')	image/jpeg	etag:%226058d4bf-9f5b%22	https://html.miraclestudio.design/majesty/img/themes/cafe/9.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/cafe/9.jpg	(from https://html.miraclestudio.design/majesty/index_cafe.html)
15:33:11	80772/80772	---M--	200	added ('OK')	image/jpeg	etag:%226058d4be-13b84%22	https://html.miraclestudio.design/majesty/img/themes/cafe/10.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/themes/cafe/10.jpg	(from https://html.miraclestudio.design/majesty/index_cafe.html)
15:33:12	1116/1116	---M--	200	added ('OK')	image/png	etag:%226058d377-45c%22	https://html.miraclestudio.design/majesty/img/breakfast_dark.png	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/breakfast_dark.png	(from https://html.miraclestudio.design/majesty/reservation.html)
15:33:12	1451/1451	---M--	200	added ('OK')	image/png	etag:%226058d384-5ab%22	https://html.miraclestudio.design/majesty/img/lunch_dark.png	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/lunch_dark.png	(from https://html.miraclestudio.design/majesty/reservation.html)
15:33:12	1054/1054	---M--	200	added ('OK')	image/png	etag:%226058d379-41e%22	https://html.miraclestudio.design/majesty/img/dinner_dark.png	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/dinner_dark.png	(from https://html.miraclestudio.design/majesty/reservation.html)
15:33:12	198202/198202	---M--	200	added ('OK')	image/jpeg	etag:%226058d481-3063a%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_26.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_26.jpg	(from https://html.miraclestudio.design/majesty/index_cafe.html)
15:33:12	1840/1840	---M--	200	added ('OK')	image/png	etag:%226058d378-730%22	https://html.miraclestudio.design/majesty/img/dessert_dark.png	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/dessert_dark.png	(from https://html.miraclestudio.design/majesty/reservation.html)
15:33:13	462342/462342	---M--	200	added ('OK')	image/jpeg	etag:%226058d480-70e06%22	https://html.miraclestudio.design/majesty/img/background/styles/bg_25.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/background/styles/bg_25.jpg	(from https://html.miraclestudio.design/majesty/index_cafe.html)
15:33:13	120673/120673	---M--	200	added ('OK')	image/jpeg	etag:%226058d405-1d761%22	https://html.miraclestudio.design/majesty/img/blog/block13.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/block13.jpg	(from https://html.miraclestudio.design/majesty/blog_gird_two_cloumn.html)
15:33:14	145482/145482	---M--	200	added ('OK')	image/jpeg	etag:%226058d406-2384a%22	https://html.miraclestudio.design/majesty/img/blog/block14.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/block14.jpg	(from https://html.miraclestudio.design/majesty/blog_gird_two_cloumn.html)
15:33:14	73406/73406	---M--	200	added ('OK')	image/jpeg	etag:%226058d40c-11ebe%22	https://html.miraclestudio.design/majesty/img/blog/block8.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/block8.jpg	(from https://html.miraclestudio.design/majesty/blog_gird_two_cloumn.html)
15:33:14	125893/125893	---M--	200	added ('OK')	image/jpeg	etag:%226058d40d-1ebc5%22	https://html.miraclestudio.design/majesty/img/blog/block7.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/block7.jpg	(from https://html.miraclestudio.design/majesty/blog_gird_two_cloumn.html)
15:33:14	196145/196145	---M--	200	added ('OK')	image/jpeg	etag:%226058d407-2fe31%22	https://html.miraclestudio.design/majesty/img/blog/block15.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/block15.jpg	(from https://html.miraclestudio.design/majesty/blog_gird_two_cloumn.html)
15:33:14	61963/61963	---M--	200	added ('OK')	image/jpeg	etag:%226058d40d-f20b%22	https://html.miraclestudio.design/majesty/img/blog/block9.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/block9.jpg	(from https://html.miraclestudio.design/majesty/blog_gird_three_cloumn.html)
15:33:15	50209/50209	---M--	200	added ('OK')	image/jpeg	etag:%226058d404-c421%22	https://html.miraclestudio.design/majesty/img/blog/block11.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/block11.jpg	(from https://html.miraclestudio.design/majesty/blog_gird_full_width_cloumn.html)
15:33:15	58025/58025	---M--	200	added ('OK')	image/jpeg	etag:%226058d404-e2a9%22	https://html.miraclestudio.design/majesty/img/blog/block10.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/block10.jpg	(from https://html.miraclestudio.design/majesty/blog_gird_full_width_cloumn.html)
15:33:15	147358/147358	---M--	200	added ('OK')	image/jpeg	etag:%226058d405-23f9e%22	https://html.miraclestudio.design/majesty/img/blog/block12.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/block12.jpg	(from https://html.miraclestudio.design/majesty/blog_gird_full_width_cloumn.html)
15:33:16	197150/197150	---M--	200	added ('OK')	image/jpeg	etag:%226058d414-3021e%22	https://html.miraclestudio.design/majesty/img/blog/blog_list_1.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/blog_list_1.jpg	(from https://html.miraclestudio.design/majesty/blog_list_style_1.html)
15:33:20	146547/146547	---M--	200	added ('OK')	image/jpeg	etag:%226058d415-23c73%22	https://html.miraclestudio.design/majesty/img/blog/blog_list_3.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/blog_list_3.jpg	(from https://html.miraclestudio.design/majesty/blog_list_style_1.html)
15:33:20	256979/256979	---M--	200	added ('OK')	image/jpeg	etag:%226058d417-3ebd3%22	https://html.miraclestudio.design/majesty/img/blog/blog_list_4.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/blog_list_4.jpg	(from https://html.miraclestudio.design/majesty/blog_list_style_1.html)
15:33:20	250453/250453	---M--	200	added ('OK')	image/jpeg	etag:%226058d416-3d255%22	https://html.miraclestudio.design/majesty/img/blog/blog_list_2.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/blog_list_2.jpg	(from https://html.miraclestudio.design/majesty/blog_list_style_1.html)
15:33:20	208177/208177	---M--	200	added ('OK')	image/jpeg	etag:%226058d418-32d31%22	https://html.miraclestudio.design/majesty/img/blog/blog_list_5.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/blog_list_5.jpg	(from https://html.miraclestudio.design/majesty/blog_list_style_1.html)
15:33:21	85614/85614	---M--	200	added ('OK')	image/jpeg	etag:%226058d412-14e6e%22	https://html.miraclestudio.design/majesty/img/blog/blog-list2.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/blog-list2.jpg	(from https://html.miraclestudio.design/majesty/blog_list_style_2.html)
15:33:21	136823/136823	---M--	200	added ('OK')	image/jpeg	etag:%226058d412-21677%22	https://html.miraclestudio.design/majesty/img/blog/blog-list.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/blog-list.jpg	(from https://html.miraclestudio.design/majesty/blog_list_style_2.html)
15:33:21	74056/74056	---M--	200	added ('OK')	image/jpeg	etag:%226058d412-12148%22	https://html.miraclestudio.design/majesty/img/blog/blog-list3.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/blog-list3.jpg	(from https://html.miraclestudio.design/majesty/blog_list_style_2.html)
15:33:21	156622/156622	---M--	200	added ('OK')	image/jpeg	etag:%226058d414-263ce%22	https://html.miraclestudio.design/majesty/img/blog/blog-list5.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/blog-list5.jpg	(from https://html.miraclestudio.design/majesty/blog_list_style_2.html)
15:33:27	160507/160507	---M--	200	added ('OK')	image/jpeg	etag:%226058d40e-272fb%22	https://html.miraclestudio.design/majesty/img/blog/blog-large2.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/blog-large2.jpg	(from https://html.miraclestudio.design/majesty/blog_masonry_two_cloumn.html)
15:33:27	175256/175256	---M--	200	added ('OK')	image/jpeg	etag:%226058d413-2ac98%22	https://html.miraclestudio.design/majesty/img/blog/blog-list4.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/blog-list4.jpg	(from https://html.miraclestudio.design/majesty/blog_list_style_2.html)
15:33:27	325869/325869	---M--	200	added ('OK')	image/jpeg	etag:%226058d410-4f8ed%22	https://html.miraclestudio.design/majesty/img/blog/blog-large.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/blog-large.jpg	(from https://html.miraclestudio.design/majesty/blog_masonry_two_cloumn.html)
15:33:27	269677/269677	---M--	200	added ('OK')	image/jpeg	etag:%226058d410-41d6d%22	https://html.miraclestudio.design/majesty/img/blog/blog-large3.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/blog-large3.jpg	(from https://html.miraclestudio.design/majesty/blog_masonry_three_cloumn.html)
15:33:28	47697/47697	---M--	200	added ('OK')	image/jpeg	etag:%226058d424-ba51%22	https://html.miraclestudio.design/majesty/img/comment/1.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/comment/1.jpg	(from https://html.miraclestudio.design/majesty/blog_single_image.html)
15:33:28	47914/47914	---M--	200	added ('OK')	image/jpeg	etag:%226058d424-bb2a%22	https://html.miraclestudio.design/majesty/img/comment/2.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/comment/2.jpg	(from https://html.miraclestudio.design/majesty/blog_single_image.html)
15:33:29	49890/49890	---M--	200	added ('OK')	image/jpeg	etag:%226058d424-c2e2%22	https://html.miraclestudio.design/majesty/img/comment/3.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/comment/3.jpg	(from https://html.miraclestudio.design/majesty/blog_single_image.html)
15:33:29	93200/93200	---M--	200	added ('OK')	image/jpeg	etag:%226058d418-16c10%22	https://html.miraclestudio.design/majesty/img/blog/full_width_gallery.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/full_width_gallery.jpg	(from https://html.miraclestudio.design/majesty/blog_single_gallery.html)
15:33:29	24726/24726	---M--	200	added ('OK')	text/css	etag:%226058d4ed-6096%22	https://html.miraclestudio.design/majesty/stylesheets/fullcalendar.css	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/stylesheets/fullcalendar.css	(from https://html.miraclestudio.design/majesty/events.html)
15:33:29	175522/175522	---M--	200	added ('OK')	image/jpeg	etag:%226058d409-2ada2%22	https://html.miraclestudio.design/majesty/img/blog/block17.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/block17.jpg	(from https://html.miraclestudio.design/majesty/blog_single_gallery.html)
15:33:30	34743/34743	---M--	200	added ('OK')	application/javascript	etag:%226058d4e7-87b7%22	https://html.miraclestudio.design/majesty/javascripts/libs/moment.min.js	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/javascripts/libs/moment.min.js	(from https://html.miraclestudio.design/majesty/events.html)
15:33:30	179484/179484	---M--	200	added ('OK')	image/jpeg	etag:%226058d408-2bd1c%22	https://html.miraclestudio.design/majesty/img/blog/block16.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/blog/block16.jpg	(from https://html.miraclestudio.design/majesty/blog_single_rightsidebar.html)
15:33:30	94751/94751	---M--	200	added ('OK')	application/javascript	etag:%226058d4e6-1721f%22	https://html.miraclestudio.design/majesty/javascripts/libs/fullcalendar.min.js	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/javascripts/libs/fullcalendar.min.js	(from https://html.miraclestudio.design/majesty/events.html)
15:33:30	21764/21764	---M--	200	added ('OK')	image/jpeg	etag:%226058d38b-5504%22	https://html.miraclestudio.design/majesty/img/slide1.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/slide1.jpg	(from https://html.miraclestudio.design/majesty/about.html)
15:33:30	32009/32009	---M--	200	added ('OK')	image/jpeg	etag:%226058d38c-7d09%22	https://html.miraclestudio.design/majesty/img/slide2.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/slide2.jpg	(from https://html.miraclestudio.design/majesty/about.html)
15:33:31	31729/31729	---M--	200	added ('OK')	image/jpeg	etag:%226058d38b-7bf1%22	https://html.miraclestudio.design/majesty/img/slide3.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/slide3.jpg	(from https://html.miraclestudio.design/majesty/about.html)
15:33:31	40976/40976	---M--	200	added ('OK')	image/jpeg	etag:%226058d45b-a010%22	https://html.miraclestudio.design/majesty/img/team/8.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/team/8.jpg	(from https://html.miraclestudio.design/majesty/team.html)
15:33:31	34339/34339	---M--	200	added ('OK')	image/jpeg	etag:%226058d45b-8623%22	https://html.miraclestudio.design/majesty/img/team/7.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/team/7.jpg	(from https://html.miraclestudio.design/majesty/team.html)
15:33:31	38724/38724	---M--	200	added ('OK')	image/jpeg	etag:%226058d45b-9744%22	https://html.miraclestudio.design/majesty/img/team/9.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/team/9.jpg	(from https://html.miraclestudio.design/majesty/team.html)
15:33:31	10450/10450	---M--	200	added ('OK')	image/jpeg	etag:%226058d41f-28d2%22	https://html.miraclestudio.design/majesty/img/clients/1.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/clients/1.jpg	(from https://html.miraclestudio.design/majesty/testimonials.html)
15:33:32	10356/10356	---M--	200	added ('OK')	image/jpeg	etag:%226058d41f-2874%22	https://html.miraclestudio.design/majesty/img/clients/2.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/clients/2.jpg	(from https://html.miraclestudio.design/majesty/testimonials.html)
15:33:32	9231/9231	---M--	200	added ('OK')	image/jpeg	etag:%226058d41f-240f%22	https://html.miraclestudio.design/majesty/img/clients/3.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/clients/3.jpg	(from https://html.miraclestudio.design/majesty/testimonials.html)
15:33:32	11931/11931	---M--	200	added ('OK')	image/jpeg	etag:%226058d41f-2e9b%22	https://html.miraclestudio.design/majesty/img/clients/4.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/clients/4.jpg	(from https://html.miraclestudio.design/majesty/testimonials.html)
15:33:32	8916/8916	---M--	200	added ('OK')	image/jpeg	etag:%226058d420-22d4%22	https://html.miraclestudio.design/majesty/img/clients/5.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/clients/5.jpg	(from https://html.miraclestudio.design/majesty/testimonials.html)
15:33:32	3302/3302	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22ce6-5e19ea69cb9cf%22	https://html.miraclestudio.design/majesty/shortcodes.html	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/shortcodes.html	(from https://html.miraclestudio.design/majesty/clients.html)
15:33:33	8230/8230	---M--	200	added ('OK')	image/jpeg	etag:%226058d420-2026%22	https://html.miraclestudio.design/majesty/img/clients/client_1.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/clients/client_1.jpg	(from https://html.miraclestudio.design/majesty/clients.html)
15:33:33	5883/5883	---M--	200	added ('OK')	image/jpeg	etag:%226058d421-16fb%22	https://html.miraclestudio.design/majesty/img/clients/client_2.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/clients/client_2.jpg	(from https://html.miraclestudio.design/majesty/clients.html)
15:33:33	7045/7045	---M--	200	added ('OK')	image/jpeg	etag:%226058d421-1b85%22	https://html.miraclestudio.design/majesty/img/clients/client_3.jpg	C:/Users/batuhan.arik/Desktop/majesty/html.miraclestudio.design/majesty/img/clients/client_3.jpg	(from https://html.miraclestudio.design/majesty/clients.html)
